peak1_mu,peak1_amp,peak1_sigma,peak2_mu,peak2_amp,peak2_sigma,delta_mu_12,amp_ratio_12,total_area,asym_0p5C,best_K,total_amp,Species
79.16034071974038,1.0304009546471682,0.6773774908922101,73.21533791062987,0.23310401652712454,2.4672759109627522,5.945002809110505,4.420348334525245,3.191194316924305,-0.029749870576934095,2,1.2635049711742927,Blackspotted smooth-hound
79.1842538481722,0.978760371486449,0.6552848051585755,73.30805760054312,0.2528935427121301,3.6498663532324316,5.876196247629082,3.870246579329745,3.921355315478281,-0.020339840783810736,2,1.2316539141985792,Blackspotted smooth-hound
77.84864881017437,0.9825430721795456,1.406531047988722,0.0,0.0,0.0,77.84864881017437,1000000000.0,3.4641034678403866,-0.022790455048273484,1,0.9825430721795456,Blacktip reef shark
77.8002924394809,0.9574296624351698,1.435448067637566,0.0,0.0,0.0,77.8002924394809,1000000000.0,3.444960903764153,-0.07250568427041659,1,0.9574296624351698,Blacktip reef shark
77.76873364928741,0.9337167886539668,1.4519215110674801,0.0,0.0,0.0,77.76873364928741,1000000000.0,3.398194569217873,-0.02337799764331039,1,0.9337167886539668,Blacktip reef shark
77.7952219189469,0.9817476468866361,1.4951605416514753,0.0,0.0,0.0,77.7952219189469,1000000000.0,3.679405306469523,-0.05207039950578418,1,0.9817476468866361,Blacktip reef shark
77.75239883268507,0.9689622942421423,1.4918891992648518,0.0,0.0,0.0,77.75239883268507,1000000000.0,3.623542683468232,-0.0397840815604491,1,0.9689622942421423,Blacktip reef shark
77.9383328101687,0.9973636830250906,1.3240044338532717,0.0,0.0,0.0,77.9383328101687,1000000000.0,3.3100375752619944,-0.0726899223246521,1,0.9973636830250906,Blacktip reef shark
77.91632636210416,0.9800447686264283,1.3566764903458997,0.0,0.0,0.0,77.91632636210416,1000000000.0,3.3328222211595575,-0.11502782414456203,1,0.9800447686264283,Blacktip reef shark
77.85686036944342,0.9700962124311143,1.259268880100819,0.0,0.0,0.0,77.85686036944342,1000000000.0,3.0621271071818645,0.04761512904543397,1,0.9700962124311143,Blacktip shark
77.85702140754066,0.9804500237448216,1.2505136797040244,0.0,0.0,0.0,77.85702140754066,1000000000.0,3.0732921206679698,0.01829045584944533,1,0.9804500237448216,Blacktip shark
77.89989767835317,0.9749740153858656,1.256746245707598,0.0,0.0,0.0,77.89989767835317,1000000000.0,3.0713589250698234,0.036381627222026425,1,0.9749740153858656,Blacktip shark
77.94243348245118,0.9778293986687384,1.2541463322780546,0.0,0.0,0.0,77.94243348245118,1000000000.0,3.0739814107947074,0.016574157155162306,1,0.9778293986687384,Blacktip shark
78.03269668637826,0.9811830769581407,1.2512764674389811,84.16644837716356,0.06431541149607733,0.38685437108540666,-6.133751690785303,15.255800124394508,3.1398326375737233,-0.001117777098385564,2,1.045498488454218,Blacktip shark
77.9883970189187,0.9718020861602468,1.2608023596508988,0.0,0.0,0.0,77.9883970189187,1000000000.0,3.071247204261243,0.037105120820222215,1,0.9718020861602468,Blacktip shark
77.95849615312586,0.9761755614154007,1.2734907429408908,0.0,0.0,0.0,77.95849615312586,1000000000.0,3.116116295562177,0.0618344238317573,1,0.9761755614154007,Blacktip shark
78.11042511070457,0.9816336551867062,1.2260474625933215,0.0,0.0,0.0,78.11042511070457,1000000000.0,3.0168009540799385,-0.00604648173152833,1,0.9816336551867062,Blacktip shark
77.86166179949343,0.9764892353421591,1.342511734556174,0.0,0.0,0.0,77.86166179949343,1000000000.0,3.286059967861772,0.12326030565008972,1,0.9764892353421591,Blacktip shark
78.05258379980745,0.9783003414460724,1.259044591705579,0.0,0.0,0.0,78.05258379980745,1000000000.0,3.0874735882142796,0.021711931003798646,1,0.9783003414460724,Blacktip shark
77.78157603648931,0.9429435907629863,1.4049610307534666,0.0,0.0,0.0,77.78157603648931,1000000000.0,3.3207786296495594,0.10595285664592502,1,0.9429435907629863,Blacktip shark
77.85038688511901,0.9577833481233681,1.3781601510999013,0.0,0.0,0.0,77.85038688511901,1000000000.0,3.308696291710298,0.062790154357668,1,0.9577833481233681,Blacktip shark
77.94017595014374,0.9736247295224236,1.2528980342457818,0.0,0.0,0.0,77.94017595014374,1000000000.0,3.0577167917229984,0.027209725215788128,1,0.9736247295224236,Blacktip shark
77.95065763189821,0.9669226828955092,1.2780407436002856,0.0,0.0,0.0,77.95065763189821,1000000000.0,3.0976074619322844,0.061481592773208193,1,0.9669226828955092,Blacktip shark
77.91695734694315,0.9648557266100961,1.2962383589543471,0.0,0.0,0.0,77.91695734694315,1000000000.0,3.1349973796467117,0.052448660583803486,1,0.9648557266100961,Blacktip shark
77.99143012001872,0.9801252577080248,1.2631346110431756,0.0,0.0,0.0,77.99143012001872,1000000000.0,3.1032813441655254,0.018195354489696447,1,0.9801252577080248,Blacktip shark
77.79032210457241,0.9364838992715815,1.4882409580248999,0.0,0.0,0.0,77.79032210457241,1000000000.0,3.493522155697356,0.10902723478889487,1,0.9364838992715815,Blacktip shark
77.96833093762591,0.9838929795894544,1.2500653730405547,84.05197570306699,0.10335410371915144,0.4060066487954011,-6.083644765441079,9.519631399865823,3.1881629507228624,0.002609494799531542,2,1.0872470833086059,Blacktip shark
77.94875653951486,0.973669944183968,1.2946690516862647,0.0,0.0,0.0,77.94875653951486,1000000000.0,3.1598063309399707,0.049218680164157425,1,0.973669944183968,Blacktip shark
77.96512767494647,0.9720536432072814,1.244956641904194,0.0,0.0,0.0,77.96512767494647,1000000000.0,3.033432902073842,0.0453738210156025,1,0.9720536432072814,Blacktip shark
77.98340511537928,0.9813639247025332,1.2363014062936741,0.0,0.0,0.0,77.98340511537928,1000000000.0,3.041195831574396,0.004207532519332258,1,0.9813639247025332,Blacktip shark
77.8996257946245,0.9738910046626663,1.2881513699442333,0.0,0.0,0.0,77.8996257946245,1000000000.0,3.1446128762542513,0.04221170521479656,1,0.9738910046626663,Blacktip shark
77.8951060406267,0.9758902098072278,1.242369288519515,0.0,0.0,0.0,77.8951060406267,1000000000.0,3.039076290463325,0.02613286714759122,1,0.9758902098072278,Blacktip shark
77.82695682606261,0.9717472488295992,1.2370188449042414,0.0,0.0,0.0,77.82695682606261,1000000000.0,3.0131417960425035,0.022384610790731396,1,0.9717472488295992,Blacktip shark
77.81825432540772,0.974327840986446,1.2323200222681636,0.0,0.0,0.0,77.81825432540772,1000000000.0,3.0096677281052533,0.004095136034778291,1,0.974327840986446,Blacktip shark
77.74031469765033,0.9785304604114962,1.261673099321364,0.0,0.0,0.0,77.74031469765033,1000000000.0,3.0946470690583134,0.013137340574840284,1,0.9785304604114962,Blacktip shark
77.81204096826261,0.9688175312142961,1.2512944431318869,0.0,0.0,0.0,77.81204096826261,1000000000.0,3.0387252812546173,0.04472569610329136,1,0.9688175312142961,Blacktip shark
77.90410055431984,0.9784796282553869,1.2314043064638616,0.0,0.0,0.0,77.90410055431984,1000000000.0,3.020246504853825,-0.002698009926202949,1,0.9784796282553869,Blacktip shark
77.90672507920836,0.9865125410280919,1.2518503621626953,83.88588677699595,0.12860512831409615,0.4288381606732135,-5.979161697787589,7.6708646637157285,3.2338434200186725,-0.02351451343161637,2,1.115117669342188,Blacktip shark
77.60667473871474,0.9711396244270291,1.2588136421241942,0.0,0.0,0.0,77.60667473871474,1000000000.0,3.0643124774992394,0.031494414964440165,1,0.9711396244270291,Blacktip shark
76.96140368463497,1.019539120586419,1.29050947740038,0.0,0.0,0.0,76.96140368463497,1000000000.0,3.2980332302038384,0.08470194255256402,1,1.019539120586419,Blue shark
77.07598783551016,1.0198134266639616,1.2919926522402465,0.0,0.0,0.0,77.07598783551016,1000000000.0,3.302711992772411,0.08947636871270492,1,1.0198134266639616,Blue shark
76.99725051386521,1.0186905978955492,1.2778636875282745,0.0,0.0,0.0,76.99725051386521,1000000000.0,3.26299765110711,0.07600694287916354,1,1.0186905978955492,Blue shark
76.96034239510364,1.0197512168339615,1.2833140648750947,0.0,0.0,0.0,76.96034239510364,1000000000.0,3.280326863123369,0.07996435609001307,1,1.0197512168339615,Blue shark
76.87803895299686,1.0198927976143843,1.2948694862625345,0.0,0.0,0.0,76.87803895299686,1000000000.0,3.3103236427107317,0.0870267924828193,1,1.0198927976143843,Blue shark
76.97072886567281,1.020342654489614,1.2832725287242333,0.0,0.0,0.0,76.97072886567281,1000000000.0,3.2821231609608583,0.08384856697474097,1,1.020342654489614,Blue shark
76.94880958399906,1.0197270946266257,1.2834633580130141,0.0,0.0,0.0,76.94880958399906,1000000000.0,3.280630871737613,0.07483772987698656,1,1.0197270946266257,Blue shark
77.04183112697281,1.018428778672615,1.2857961102400775,0.0,0.0,0.0,77.04183112697281,1000000000.0,3.2824090764612235,0.06895110131756621,1,1.018428778672615,Blue shark
77.08389775777768,1.0189418588441457,1.2741542927757372,0.0,0.0,0.0,77.08389775777768,1000000000.0,3.254328275831691,0.07291402886795373,1,1.0189418588441457,Blue shark
76.7596461662196,1.0201632412404478,1.3136115095555845,0.0,0.0,0.0,76.7596461662196,1000000000.0,3.3591279770359725,0.08319790309356112,1,1.0201632412404478,Blue shark
76.9533825912427,1.0265955828313449,1.284786071064125,0.0,0.0,0.0,76.9533825912427,1000000000.0,3.306131664235938,0.0789398663409947,1,1.0265955828313449,Blue shark
77.1331744122514,1.0076215942790583,1.32077604417313,0.0,0.0,0.0,77.1331744122514,1000000000.0,3.3359273476257436,0.05637901896008035,1,1.0076215942790583,Blue shark
76.85145024632229,1.0206776526968475,1.2903937855257823,0.0,0.0,0.0,76.85145024632229,1000000000.0,3.301420192263795,0.075873569993819,1,1.0206776526968475,Blue shark
76.95848251192234,0.9995671151180291,1.385326310999477,0.0,0.0,0.0,76.95848251192234,1000000000.0,3.4709949088110634,0.09871685650305484,1,0.9995671151180291,Blue shark
77.00954389088709,1.023591888112934,1.2779695832068565,0.0,0.0,0.0,77.00954389088709,1000000000.0,3.278968820525416,0.06375022486135407,1,1.023591888112934,Blue shark
76.88314757982673,1.0190583337065007,1.2915629036368927,0.0,0.0,0.0,76.88314757982673,1000000000.0,3.29916883999597,0.07698455496339085,1,1.0190583337065007,Blue shark
77.00545616645637,1.0229455115556916,1.2745370929103608,0.0,0.0,0.0,77.00545616645637,1000000000.0,3.2680968214047708,0.06845068948570265,1,1.0229455115556916,Blue shark
77.18648334976528,1.026088669680607,1.3047477828619043,0.0,0.0,0.0,77.18648334976528,1000000000.0,3.3558411393205767,0.07802197890171259,1,1.026088669680607,Blue shark
76.89037334956606,1.0184613404724296,1.2971768429663346,0.0,0.0,0.0,76.89037334956606,1000000000.0,3.311567941577703,0.0781224339462182,1,1.0184613404724296,Blue shark
76.72247981989936,1.0238190649946122,1.2724085827976257,0.0,0.0,0.0,76.72247981989936,1000000000.0,3.2654251743388447,0.060461928235476026,1,1.0238190649946122,Blue shark
76.78149645736677,1.0157950674260048,1.2719244473153164,0.0,0.0,0.0,76.78149645736677,1000000000.0,3.2386002767652644,0.0669625690533574,1,1.0157950674260048,Blue shark
76.99117888898286,1.0217112109344426,1.2946281040826202,0.0,0.0,0.0,76.99117888898286,1000000000.0,3.3156075776200558,0.07438146341910645,1,1.0217112109344426,Blue shark
76.97079732382488,1.0230580547386623,1.2803569209894676,0.0,0.0,0.0,76.97079732382488,1000000000.0,3.2833808931974104,0.08064261370974335,1,1.0230580547386623,Blue shark
76.9920254724433,1.020728716285734,1.284713995413551,0.0,0.0,0.0,76.9920254724433,1000000000.0,3.2870531195973,0.07493157167007902,1,1.020728716285734,Blue shark
77.13686553470897,1.0198766104923511,1.2884139704970865,0.0,0.0,0.0,77.13686553470897,1000000000.0,3.2937678899798097,0.07146203240553184,1,1.0198766104923511,Blue shark
76.8492005214601,1.0231351265035624,1.2822243160787319,0.0,0.0,0.0,76.8492005214601,1000000000.0,3.2884174034325935,0.07474802676876358,1,1.0231351265035624,Blue shark
77.13081841019503,0.9990727810901278,1.2859411743126428,0.0,0.0,0.0,77.13081841019503,1000000000.0,3.2203877313932927,0.10089969906346063,1,0.9990727810901278,Blue shark
77.20809564620379,1.013477424280758,1.191790661651154,0.0,0.0,0.0,77.20809564620379,1000000000.0,3.027638306064423,0.07376188121832172,1,1.013477424280758,Blue shark
77.3459735633544,1.0071351274266724,1.194362577275548,0.0,0.0,0.0,77.3459735633544,1000000000.0,3.0151843150033244,0.08138484147807523,1,1.0071351274266724,Blue shark
76.95451787265502,0.974116233865816,1.3425748987196553,0.0,0.0,0.0,76.95451787265502,1000000000.0,3.2782286267266074,0.05964024274836199,1,0.974116233865816,Blue shark
77.26988151071727,1.0142210895329575,1.195993729459244,0.0,0.0,0.0,77.26988151071727,1000000000.0,3.040545269220814,0.08228125444111278,1,1.0142210895329575,Blue shark
77.32135579187194,1.012369852969701,1.189814010694686,0.0,0.0,0.0,77.32135579187194,1000000000.0,3.019313555475289,0.07006425316801468,1,1.012369852969701,Blue shark
