Start Worksheet - General Information
,,,
General Information,,,
,,,
11,1.483304,1.535862,2.324233,2.561717,1.572847,1.533916,1.637085,1.522236,1.888196,1.812278,2.427402,3.028899,2.21717,2.172398,1.837584,1.917395,2.407936,2.006938,1.693536,1.642925,2.090641,2.160719,1.683803,1.701323,1.602046,1.526129,2.250262,2.065336,1.701323,1.689643,1.493037,14.214025,0.712453,0.728026,0.751385,0.761118,0.763065,0.776691,0.774744,0.817569,0.710507,0.712453,0.712453,0.691041,0.694934,0.718293,0.735812,0.80005
12,1.485251,1.535862,2.367058,2.614275,1.572847,1.535862,1.640978,1.520289,1.899875,1.829798,2.427402,3.028899,2.221063,2.172398,1.835638,1.915448,2.415722,2.012778,1.711056,1.656551,2.121787,2.193811,1.687696,1.705216,1.60594,1.528076,2.250262,2.067282,1.703269,1.69159,1.494984,15.605839,0.712453,0.729973,0.751385,0.763065,0.763065,0.778637,0.776691,0.813676,0.712453,0.712453,0.7144,0.692987,0.694934,0.716346,0.737759,0.80005
13,1.489144,1.543649,2.423509,2.686299,1.580634,1.541702,1.644871,1.524183,1.921288,1.85121,2.435188,3.036686,2.228849,2.178238,1.841477,1.923234,2.442975,2.030297,1.734415,1.677964,2.162665,2.234689,1.693536,1.713002,1.611779,1.533916,2.259995,2.071175,1.709109,1.699376,1.49693,16.991814,0.7144,0.728026,0.753332,0.763065,0.763065,0.778637,0.774744,0.815623,0.7144,0.7144,0.710507,0.694934,0.694934,0.716346,0.739706,0.801996
14,1.491091,1.543649,2.4858,2.760269,1.584527,1.539755,1.640978,1.526129,1.9427,1.86873,2.435188,3.038632,2.22301,2.178238,1.843424,1.921288,2.47412,2.053656,1.75972,1.699376,2.207437,2.281407,1.701323,1.716895,1.611779,1.537809,2.256102,2.067282,1.711056,1.699376,1.494984,18.266833,0.716346,0.726079,0.753332,0.765011,0.765011,0.778637,0.776691,0.813676,0.710507,0.7144,0.7144,0.689094,0.69688,0.718293,0.737759,0.798103
15,1.493037,1.549488,2.57145,2.859546,1.58842,1.547542,1.642925,1.522236,1.969953,1.897929,2.437135,3.042526,2.226903,2.174345,1.841477,1.923234,2.538358,2.094535,1.796706,1.738308,2.275568,2.353431,1.714949,1.728575,1.619566,1.543649,2.256102,2.069229,1.709109,1.699376,1.49693,19.520439,0.7144,0.726079,0.753332,0.763065,0.763065,0.778637,0.774744,0.811729,0.7144,0.7144,0.710507,0.69688,0.694934,0.7144,0.739706,0.801996
16,1.50277,1.557275,2.703818,3.003594,1.603993,1.561168,1.644871,1.528076,2.012778,1.934914,2.454654,3.060045,2.226903,2.178238,1.845371,1.927127,2.666833,2.182131,1.860943,1.798652,2.384577,2.476067,1.742201,1.753881,1.635138,1.553382,2.259995,2.073122,1.711056,1.705216,1.49693,20.739006,0.7144,0.728026,0.751385,0.763065,0.761118,0.782531,0.776691,0.815623,0.716346,0.716346,0.710507,0.694934,0.69688,0.716346,0.735812,0.798103
17,1.512503,1.574794,2.912104,3.215772,1.627352,1.58258,1.646818,1.530022,2.077015,1.995258,2.47996,3.083404,2.230796,2.186024,1.85121,1.932967,2.900424,2.343698,1.969953,1.903768,2.563664,2.672673,1.794759,1.796706,1.654604,1.580634,2.263888,2.073122,1.720789,1.709109,1.500824,21.914749,0.712453,0.729973,0.751385,0.761118,0.763065,0.778637,0.774744,0.817569,0.712453,0.712453,0.712453,0.694934,0.69688,0.716346,0.739706,0.801996
18,1.533916,1.602046,3.252758,3.550586,1.664337,1.619566,1.650711,1.530022,2.180185,2.094535,2.522785,3.128176,2.236636,2.189918,1.86289,1.9427,3.315049,2.635687,2.152932,2.080908,2.865386,3.01138,1.888196,1.874569,1.695483,1.621512,2.265835,2.075069,1.726628,1.716895,1.498877,23.008734,0.7144,0.726079,0.753332,0.763065,0.763065,0.778637,0.776691,0.815623,0.712453,0.7144,0.7144,0.692987,0.69688,0.718293,0.737759,0.80005
19,1.574794,1.660444,3.815323,4.091739,1.744148,1.697429,1.658498,1.539755,2.369004,2.273621,2.614275,3.217719,2.252209,2.203544,1.884302,1.966059,4.004143,3.159321,2.4858,2.402096,3.373446,3.579785,2.071175,2.02835,1.779186,1.697429,2.273621,2.086748,1.744148,1.736361,1.50277,24.087147,0.716346,0.728026,0.753332,0.763065,0.761118,0.780584,0.776691,0.813676,0.7144,0.712453,0.710507,0.694934,0.692987,0.716346,0.739706,0.80005
20,1.656551,1.763614,4.673771,4.88011,1.895982,1.841477,1.670177,1.549488,2.694085,2.579236,2.783629,3.381233,2.277514,2.232743,1.919341,1.997205,4.983279,3.97689,3.042526,2.939356,4.134564,4.444073,2.404043,2.3145,1.931021,1.847317,2.289194,2.096481,1.773347,1.76556,1.500824,25.107162,0.7144,0.728026,0.753332,0.763065,0.763065,0.778637,0.776691,0.813676,0.710507,0.7144,0.712453,0.692987,0.69688,0.718293,0.737759,0.80005
21,1.806439,1.966059,5.828101,5.900125,2.176291,2.112054,1.693536,1.572847,3.250811,3.112603,3.095084,3.679062,2.328126,2.281407,1.983579,2.063389,6.149289,5.084502,3.895133,3.776391,5.133167,5.569204,2.980235,2.82256,2.21717,2.121787,2.318393,2.123733,1.827851,1.825905,1.504717,26.080459,0.7144,0.729973,0.751385,0.761118,0.763065,0.776691,0.774744,0.815623,0.712453,0.712453,0.712453,0.694934,0.69688,0.7144,0.739706,0.801996
