Start Worksheet - General Information
,,,
General Information,,,
73.3,20.849165,25.511559,27.917144,24.634928,28.50309,26.454566,26.241703,27.573816,30.192264,28.537423,28.507668,26.243992,27.708858,25.957885,27.209888,26.189059,23.666743,25.056077,26.594186,24.788281,28.349737,29.143969,26.292058,21.924926,28.278782,28.974594,26.987869,21.265736,29.567407,23.99176,37.454795,1.778439,0.828565,0.842298,0.846876,0.885786,0.810254,0.860609,0.807965,0.785077,0.782788,0.79881,0.819409,0.883497,0.780499,0.782788,0.789654,0.874342
73.32,20.830854,25.477226,27.896544,24.63035,28.484779,26.436255,26.195926,27.537194,30.128176,28.477913,28.455024,26.232547,27.690547,25.951019,27.170977,26.143282,23.618677,25.021744,26.56672,24.774548,28.333715,29.100481,26.255436,21.881437,28.26276,28.951705,26.962692,21.229114,29.517052,23.948272,37.415885,1.780728,0.830854,0.846876,0.844587,0.885786,0.807965,0.865187,0.812543,0.787366,0.780499,0.796521,0.819409,0.881209,0.785077,0.789654,0.79881,0.869764
73.35,20.794232,25.438315,27.848478,24.596017,28.44358,26.404211,26.179904,27.516594,30.105287,28.457313,28.432136,26.200504,27.647059,25.909819,27.132067,26.104372,23.586633,24.987411,26.534676,24.756237,28.308537,29.06157,26.216526,21.863127,28.228428,28.926528,26.928359,21.190204,29.471275,23.920806,37.379263,1.773861,0.842298,0.85832,0.860609,0.885786,0.805676,0.860609,0.810254,0.782788,0.785077,0.794232,0.817121,0.876631,0.787366,0.785077,0.794232,0.876631
73.37,20.77821,25.42916,27.832456,24.566262,28.411536,26.365301,26.138705,27.466239,30.064088,28.413825,28.404669,26.179904,27.619593,25.870909,27.109178,26.086061,23.577478,24.973678,26.516365,24.715038,28.24445,29.008927,26.177615,21.833371,28.205539,28.899062,26.894026,21.167315,29.439231,23.907073,37.349508,1.778439,0.851453,0.85832,0.860609,0.867475,0.791943,0.844587,0.791943,0.780499,0.775921,0.812543,0.821698,0.885786,0.782788,0.775921,0.787366,0.883497
73.4,20.769055,25.401694,27.788968,24.515908,28.36347,26.328679,26.108949,27.436484,30.048066,28.390936,28.386358,26.129549,27.582971,25.841154,27.088579,26.054017,23.545434,24.941634,26.477455,24.680705,28.219272,29.004349,26.170748,21.799039,28.14374,28.834974,26.852827,21.146715,29.402609,23.884184,37.319753,1.787594,0.846876,0.840009,0.842298,0.876631,0.805676,0.846876,0.817121,0.79881,0.79881,0.796521,0.801099,0.865187,0.775921,0.79881,0.810254,0.87892
73.42,20.716411,25.351339,27.731746,24.49073,28.322271,26.305791,26.097505,27.427329,30.0206,28.356603,28.347448,26.108949,27.56466,25.818265,27.049668,26.003662,23.511101,24.893568,26.4271,24.63035,28.187228,28.960861,26.124971,21.762417,28.100252,28.800641,26.820783,21.126116,29.388876,23.863584,37.257954,1.773861,0.828565,0.844587,0.842298,0.883497,0.810254,0.856031,0.814832,0.801099,0.791943,0.791943,0.807965,0.874342,0.785077,0.794232,0.803388,0.876631
73.45,20.691234,25.326162,27.713436,24.479286,28.313115,26.282902,26.04715,27.381552,29.956512,28.297093,28.294804,26.072328,27.54406,25.799954,27.02678,25.976196,23.481346,24.87068,26.408789,24.616617,28.16434,28.931106,26.106661,21.723507,28.088808,28.775463,26.804761,21.096361,29.345388,23.824674,37.216754,1.780728,0.830854,0.840009,0.835431,0.883497,0.807965,0.860609,0.810254,0.794232,0.794232,0.791943,0.801099,0.867475,0.785077,0.794232,0.801099,0.869764
73.47,20.668345,25.303273,27.690547,24.449531,28.278782,26.243992,26.015106,27.347219,29.945068,28.294804,28.294804,26.049439,27.482261,25.738155,26.981003,25.94873,23.460746,24.859236,26.383612,24.593729,28.116274,28.867018,26.049439,21.702907,28.059052,28.752575,26.768139,21.052873,29.304189,23.788052,37.170977,1.766995,0.851453,0.85832,0.862898,0.876631,0.791943,0.851453,0.794232,0.780499,0.780499,0.810254,0.810254,0.874342,0.769055,0.796521,0.805676,0.890364
73.5,20.656901,25.278096,27.647059,24.399176,28.230716,26.200504,25.989929,27.319753,29.91989,28.251316,28.255894,26.00824,27.450217,25.724422,26.971847,25.923552,23.430991,24.815747,26.335546,24.536507,28.079652,28.848707,26.02884,21.680018,28.017853,28.711376,26.720073,21.029984,29.274434,23.778897,37.152667,1.778439,0.833143,0.83772,0.842298,0.876631,0.805676,0.856031,0.814832,0.796521,0.794232,0.791943,0.812543,0.862898,0.782788,0.794232,0.807965,0.874342
73.53,20.613413,25.227741,27.598993,24.378576,28.198672,26.189059,25.960174,27.289998,29.864958,28.20325,28.226139,25.983062,27.434195,25.694667,26.921492,25.886931,23.401236,24.792859,26.319524,24.520485,28.072786,28.816663,26.003662,21.643397,27.992676,28.683909,26.688029,21.013962,29.240101,23.739986,37.079423,1.760128,0.844587,0.846876,0.851453,0.874342,0.796521,0.860609,0.79881,0.785077,0.791943,0.794232,0.814832,0.87892,0.780499,0.789654,0.791943,0.890364
73.55,20.595102,25.197986,27.569238,24.360266,28.18265,26.157015,25.921263,27.248798,29.837491,28.187228,28.191806,25.955596,27.38613,25.651179,26.880293,25.854887,23.378347,24.76997,26.296635,24.499886,28.022431,28.766308,25.955596,21.611353,27.962921,28.649577,26.672007,20.97734,29.196612,23.71252,37.054246,1.773861,0.849165,0.856031,0.85832,0.867475,0.789654,0.849165,0.789654,0.780499,0.780499,0.814832,0.817121,0.876631,0.766766,0.791943,0.807965,0.890364
73.57,20.581369,25.184253,27.534905,24.319066,28.127718,26.113527,25.898375,27.214466,29.807736,28.141451,28.159762,25.912108,27.36553,25.630579,26.875715,25.831998,23.350881,24.726482,26.243992,24.447242,27.988098,28.757153,25.953307,21.586175,27.910277,28.601511,26.642252,20.963607,29.173724,23.685054,37.001602,1.764706,0.835431,0.83772,0.842298,0.87892,0.810254,0.860609,0.814832,0.791943,0.787366,0.794232,0.817121,0.874342,0.787366,0.794232,0.801099,0.869764
73.6,20.535592,25.133898,27.498283,24.293889,28.100252,26.097505,25.86862,27.198444,29.771115,28.093385,28.109407,25.88922,27.335775,25.609979,26.848249,25.779355,23.321126,24.696727,26.211948,24.415198,27.965209,28.720531,25.918975,21.542687,27.878233,28.571756,26.614786,20.943008,29.146258,23.650721,36.944381,1.760128,0.828565,0.83772,0.840009,0.872053,0.801099,0.849165,0.814832,0.794232,0.791943,0.787366,0.801099,0.862898,0.773632,0.796521,0.807965,0.872053
73.62,20.514992,25.115587,27.463951,24.261845,28.06363,26.056306,25.838865,27.177844,29.74136,28.054475,28.068208,25.859464,27.303731,25.582513,26.813916,25.749599,23.286793,24.669261,26.189059,24.399176,27.933165,28.670176,25.866331,21.510643,27.859922,28.551156,26.582742,20.899519,29.098192,23.609522,36.898604,1.746395,0.840009,0.862898,0.860609,0.883497,0.796521,0.849165,0.791943,0.77821,0.773632,0.805676,0.819409,0.872053,0.785077,0.791943,0.801099,0.874342
73.65,20.517281,25.104143,27.450217,24.243534,28.040742,26.00824,25.797665,27.118334,29.704738,28.031586,28.061341,25.831998,27.257954,25.532158,26.775006,25.731289,23.268482,24.641794,26.150149,24.362554,27.8851,28.64271,25.84802,21.487755,27.80499,28.496223,26.543832,20.883497,29.06157,23.595789,36.873426,1.762417,0.833143,0.83772,0.840009,0.874342,0.801099,0.849165,0.814832,0.801099,0.79881,0.794232,0.796521,0.862898,0.782788,0.794232,0.805676,0.869764
73.67,20.464637,25.040055,27.38613,24.200046,27.992676,25.994507,25.779355,27.111467,29.66125,27.976654,28.008698,25.811398,27.241932,25.516136,26.729229,25.66949,23.215839,24.602884,26.124971,24.337377,27.8645,28.594644,25.806821,21.435111,27.772946,28.468757,26.518654,20.862898,29.043259,23.561456,36.823072,1.741817,0.842298,0.860609,0.862898,0.874342,0.79881,0.85832,0.794232,0.77821,0.771344,0.810254,0.821698,0.888075,0.775921,0.77821,0.785077,0.881209
73.7,20.462348,25.037766,27.372396,24.174868,27.960632,25.944152,25.733577,27.049668,29.636072,27.956054,27.990387,25.772488,27.198444,25.474937,26.713207,25.646601,23.204395,24.577707,26.08835,24.289311,27.809567,28.558022,25.765621,21.423667,27.74548,28.436713,26.466011,20.814832,28.988327,23.538567,36.784161,1.75555,0.846876,0.846876,0.851453,0.862898,0.796521,0.840009,0.805676,0.79881,0.794232,0.803388,0.801099,0.867475,0.769055,0.794232,0.807965,0.890364
73.72,20.432593,25.001144,27.322042,24.13138,27.919432,25.912108,25.706111,27.031357,29.62005,27.926299,27.958343,25.731289,27.1664,25.447471,26.692607,25.619135,23.181506,24.545663,26.049439,24.264134,27.811856,28.542,25.758755,21.37789,27.713436,28.393225,26.4477,20.796521,28.967727,23.499657,36.729229,1.746395,0.830854,0.844587,0.846876,0.883497,0.810254,0.860609,0.812543,0.791943,0.789654,0.789654,0.807965,0.867475,0.782788,0.787366,0.807965,0.872053
73.75,20.386816,24.957656,27.276265,24.103914,27.894255,25.88922,25.674067,27.003891,29.558251,27.866789,27.896544,25.703822,27.138933,25.415427,26.649119,25.577935,23.156329,24.518196,26.019684,24.227512,27.76379,28.48249,25.710689,21.345846,27.674525,28.361181,26.417945,20.775921,28.94255,23.467613,36.672007,1.732662,0.828565,0.842298,0.844587,0.885786,0.807965,0.860609,0.801099,0.775921,0.775921,0.805676,0.821698,0.883497,0.785077,0.787366,0.79881,0.872053
73.77,20.377661,24.925612,27.257954,24.097047,27.882811,25.86862,25.639734,26.953536,29.526207,27.832456,27.878233,25.680934,27.106889,25.392538,26.601053,25.52987,23.108263,24.483864,25.996796,24.21149,27.736324,28.457313,25.6878,21.334401,27.649348,28.331426,26.372168,20.727855,28.885328,23.43328,36.644541,1.732662,0.846876,0.862898,0.862898,0.865187,0.787366,0.83772,0.805676,0.801099,0.796521,0.803388,0.79881,0.862898,0.766766,0.79881,0.810254,0.869764
73.8,20.33875,24.893568,27.20531,24.05127,27.827878,25.841154,25.623713,26.939803,29.489586,27.788968,27.837034,25.637446,27.067979,25.344472,26.582742,25.513848,23.096818,24.47013,25.960174,24.15198,27.68368,28.413825,25.658045,21.290913,27.598993,28.285649,26.333257,20.7187,28.86244,23.419547,36.591897,1.748684,0.830854,0.840009,0.840009,0.883497,0.810254,0.860609,0.807965,0.780499,0.780499,0.794232,0.814832,0.876631,0.785077,0.794232,0.803388,0.874342
73.82,20.322728,24.868391,27.173266,24.023804,27.795834,25.815976,25.591669,26.903182,29.446098,27.756924,27.818723,25.630579,27.06569,25.339895,26.543832,25.465782,23.057908,24.440375,25.937285,24.138247,27.651637,28.374914,25.609979,21.265736,27.587549,28.26276,26.310369,20.682078,28.821241,23.378347,36.541543,1.723507,0.830854,0.860609,0.856031,0.885786,0.796521,0.849165,0.791943,0.782788,0.780499,0.812543,0.821698,0.881209,0.782788,0.77821,0.787366,0.874342
73.85,20.29984,24.834058,27.152667,24.005493,27.772946,25.772488,25.545892,26.861982,29.407187,27.715724,27.786679,25.596246,27.02678,25.305562,26.511788,25.424582,23.025864,24.387732,25.886931,24.097047,27.642481,28.356603,25.600824,21.208515,27.532616,28.216983,26.278325,20.663767,28.791485,23.362325,36.509499,1.739528,0.830854,0.840009,0.842298,0.87892,0.807965,0.853742,0.817121,0.794232,0.789654,0.789654,0.803388,0.867475,0.782788,0.796521,0.807965,0.872053
73.87,20.270085,24.806592,27.109178,23.975738,27.734035,25.745022,25.525292,26.834516,29.384298,27.679103,27.750057,25.543603,26.978714,25.262074,26.500343,25.403983,23.005264,24.362554,25.852598,24.062715,27.596704,28.310826,25.561913,21.176471,27.498283,28.171206,26.239414,20.636301,28.766308,23.337148,36.466011,1.725795,0.830854,0.846876,0.844587,0.883497,0.812543,0.862898,0.807965,0.785077,0.787366,0.789654,0.801099,0.867475,0.766766,0.794232,0.810254,0.876631
73.9,20.242618,24.767681,27.06569,23.93225,27.697414,25.706111,25.490959,26.804761,29.352255,27.637903,27.708858,25.527581,26.958114,25.241474,26.461433,25.362783,22.970932,24.332799,25.825132,24.030671,27.576104,28.281071,25.534447,21.155871,27.477684,28.162051,26.216526,20.597391,28.715953,23.291371,36.422522,1.721218,0.849165,0.853742,0.853742,0.862898,0.787366,0.83772,0.801099,0.79881,0.794232,0.807965,0.805676,0.874342,0.764477,0.780499,0.794232,0.890364
73.92,20.233463,24.760815,27.042802,23.909361,27.667659,25.662623,25.458915,26.779583,29.327077,27.619593,27.692836,25.484092,26.900893,25.186542,26.422522,25.344472,22.961776,24.33051,25.815976,23.998627,27.523461,28.242161,25.502403,21.128405,27.429618,28.118563,26.173037,20.560769,28.681621,23.277638,36.395056,1.73724,0.849165,0.846876,0.844587,0.862898,0.796521,0.844587,0.814832,0.79881,0.794232,0.79881,0.801099,0.869764,0.764477,0.780499,0.796521,0.890364
73.95,20.203708,24.73106,27.00618,23.868162,27.631037,25.642023,25.445182,26.752117,29.285878,27.56466,27.649348,25.452049,26.868849,25.159075,26.404211,25.31014,22.929732,24.277867,25.76791,23.962005,27.500572,28.194095,25.46807,21.07805,27.395285,28.077363,26.152438,20.553902,28.658732,23.231861,36.321813,1.709773,0.828565,0.844587,0.851453,0.888075,0.794232,0.849165,0.789654,0.785077,0.782788,0.814832,0.821698,0.885786,0.782788,0.782788,0.791943,0.872053
73.97,20.169375,24.676127,26.964981,23.861295,27.603571,25.600824,25.392538,26.697185,29.244678,27.539483,27.62417,25.440604,26.848249,25.136187,26.349279,25.248341,22.879377,24.254978,25.749599,23.950561,27.463951,28.162051,25.42916,21.059739,27.349508,28.033875,26.108949,20.521859,28.612955,23.222705,36.298924,1.723507,0.826276,0.842298,0.846876,0.881209,0.807965,0.85832,0.805676,0.785077,0.77821,0.796521,0.821698,0.881209,0.785077,0.780499,0.789654,0.872053
74,20.155642,24.657816,26.935225,23.824674,27.557794,25.559625,25.346761,26.653696,29.210346,27.500572,27.587549,25.397116,26.816205,25.111009,26.32639,25.223163,22.858778,24.23209,25.7084,23.895628,27.429618,28.127718,25.403983,21.004807,27.312886,27.992676,26.079194,20.49897,28.5832,23.170062,36.234836,1.700618,0.828565,0.846876,0.844587,0.883497,0.812543,0.862898,0.805676,0.787366,0.789654,0.789654,0.812543,0.87892,0.785077,0.782788,0.789654,0.874342
74.02,20.125887,24.628061,26.898604,23.788052,27.534905,25.525292,25.314717,26.617075,29.169146,27.452506,27.555505,25.378805,26.777295,25.072099,26.28748,25.186542,22.826734,24.197757,25.678645,23.868162,27.376974,28.077363,25.371939,21.000229,27.299153,27.985809,26.051728,20.469215,28.537423,23.156329,36.20737,1.723507,0.846876,0.844587,0.844587,0.869764,0.79881,0.844587,0.810254,0.79881,0.79881,0.794232,0.79881,0.862898,0.780499,0.796521,0.807965,0.874342
74.05,20.086976,24.579995,26.843671,23.758297,27.495995,25.518425,25.307851,26.605631,29.137102,27.429618,27.534905,25.34905,26.749828,25.042344,26.253147,25.145342,22.79469,24.161135,25.646601,23.840696,27.363241,28.049897,25.346761,20.954452,27.273976,27.956054,26.037995,20.428016,28.498512,23.108263,36.143282,1.700618,0.842298,0.856031,0.85832,0.874342,0.785077,0.844587,0.794232,0.780499,0.775921,0.812543,0.814832,0.876631,0.764477,0.780499,0.796521,0.885786
74.07,20.066377,24.563973,26.804761,23.71252,27.447929,25.46807,25.262074,26.564431,29.105058,27.383841,27.500572,25.32845,26.736095,25.026322,26.239414,25.108721,22.758068,24.115358,25.593957,23.776608,27.312886,28.00412,25.300984,20.929274,27.22591,27.914855,25.999084,20.421149,28.48249,23.09453,36.108949,1.698329,0.830854,0.853742,0.860609,0.883497,0.801099,0.85832,0.79881,0.775921,0.773632,0.794232,0.817121,0.87892,0.785077,0.791943,0.79881,0.867475
74.1,20.045777,24.527352,26.781872,23.698787,27.418173,25.447471,25.23003,26.550698,29.066148,27.331197,27.441062,25.262074,26.683452,24.971389,26.202792,25.085832,22.753491,24.113069,25.582513,23.767453,27.292287,27.994965,25.28954,20.883497,27.18471,27.862211,25.953307,20.37995,28.427558,23.069352,36.074617,1.71664,0.83772,0.840009,0.842298,0.865187,0.805676,0.853742,0.812543,0.789654,0.785077,0.791943,0.807965,0.865187,0.782788,0.794232,0.807965,0.872053
74.12,20.004578,24.488441,26.736095,23.67361,27.390707,25.417716,25.204852,26.516365,29.031815,27.292287,27.413596,25.241474,26.660563,24.95079,26.182193,25.058366,22.728313,24.062715,25.527581,23.714809,27.248798,27.949187,25.259785,20.856031,27.148089,27.830167,25.916686,20.357061,28.400092,23.039597,36.033417,1.712062,0.846876,0.856031,0.85832,0.865187,0.791943,0.840009,0.796521,0.785077,0.775921,0.805676,0.821698,0.869764,0.782788,0.796521,0.807965,0.881209
74.15,19.983978,24.47013,26.70634,23.639277,27.36553,25.367361,25.165942,26.461433,29.006638,27.271687,27.390707,25.225452,26.62623,24.916457,26.14786,25.005722,22.691691,24.028382,25.500114,23.682765,27.212177,27.891966,25.207141,20.830854,27.134356,27.811856,25.891508,20.313573,28.352026,23.000687,35.976196,1.709773,0.830854,0.835431,0.83772,0.872053,0.803388,0.856031,0.810254,0.79881,0.794232,0.801099,0.803388,0.87892,0.766766,0.775921,0.787366,0.876631
74.17,19.967956,24.428931,26.649119,23.609522,27.322042,25.358206,25.147631,26.449989,28.967727,27.223621,27.363241,25.204852,26.605631,24.898146,26.122683,24.978256,22.675669,24.014649,25.474937,23.655299,27.175555,27.853056,25.177386,20.794232,27.097734,27.775235,25.86862,20.297551,28.324559,22.977798,35.939574,1.707485,0.830854,0.840009,0.842298,0.867475,0.787366,0.83772,0.79881,0.791943,0.785077,0.810254,0.803388,0.874342,0.764477,0.789654,0.79881,0.890364
74.2,19.945068,24.417487,26.623941,23.570611,27.283131,25.307851,25.111009,26.411078,28.933394,27.191577,27.338064,25.154498,26.56672,24.87068,26.083772,24.918746,22.629892,23.987182,25.44976,23.620966,27.1458,27.839322,25.163653,20.7393,27.054246,27.720302,25.829709,20.267796,28.290227,22.950332,35.88922,1.700618,0.833143,0.83772,0.842298,0.872053,0.796521,0.846876,0.812543,0.796521,0.794232,0.805676,0.807965,0.87892,0.771344,0.775921,0.789654,0.869764
74.22,19.903868,24.360266,26.573587,23.543145,27.232776,25.26894,25.078965,26.379034,28.912795,27.170977,27.319753,25.136187,26.520943,24.820325,26.037995,24.891279,22.602426,23.941405,25.410849,23.591211,27.136645,27.798123,25.12932,20.707256,27.029068,27.711147,25.806821,20.233463,28.249027,22.904555,35.838865,1.680018,0.844587,0.85832,0.860609,0.862898,0.791943,0.83772,0.801099,0.794232,0.801099,0.796521,0.79881,0.865187,0.773632,0.79881,0.807965,0.881209
74.25,19.88098,24.353399,26.543832,23.508812,27.209888,25.248341,25.051499,26.353857,28.871595,27.118334,27.280842,25.088121,26.488899,24.795148,26.033417,24.866102,22.572671,23.913939,25.385672,23.561456,27.072557,27.736324,25.081254,20.684367,26.997024,27.66537,25.754177,20.196841,28.194095,22.8748,35.795377,1.686885,0.844587,0.842298,0.844587,0.862898,0.79881,0.844587,0.812543,0.801099,0.794232,0.801099,0.805676,0.872053,0.762188,0.787366,0.803388,0.885786
74.27,19.86038,24.323644,26.511788,23.483635,27.182422,25.214008,25.019455,26.314946,28.839551,27.081712,27.239643,25.06981,26.452277,24.763104,25.978485,24.822614,22.545205,23.893339,25.337606,23.520256,27.070268,27.722591,25.065232,20.643168,26.939803,27.612726,25.715267,20.171664,28.175784,22.856489,35.754177,1.675441,0.83772,0.853742,0.85832,0.885786,0.796521,0.851453,0.796521,0.780499,0.771344,0.789654,0.803388,0.862898,0.766766,0.789654,0.796521,0.888075
74.3,19.844358,24.277867,26.470588,23.474479,27.1664,25.195697,24.985122,26.280613,28.786908,27.02678,27.189288,25.0309,26.429389,24.726482,25.962463,24.802014,22.531472,23.868162,25.314717,23.490501,27.013046,27.667659,25.017166,20.59968,26.912337,27.587549,25.7084,20.167086,28.168917,22.8336,35.703822,1.677729,0.826276,0.842298,0.840009,0.874342,0.79881,0.844587,0.810254,0.79881,0.796521,0.807965,0.810254,0.881209,0.764477,0.773632,0.785077,0.87892
74.32,19.816892,24.254978,26.436255,23.424125,27.111467,25.14992,24.948501,26.253147,28.759442,26.990158,27.164111,24.996567,26.379034,24.68986,25.916686,24.763104,22.497139,23.838407,25.282673,23.45388,26.983291,27.628748,24.991989,20.55848,26.859693,27.530327,25.651179,20.123598,28.100252,22.796979,35.66949,1.682307,0.849165,0.856031,0.860609,0.867475,0.789654,0.846876,0.789654,0.775921,0.773632,0.794232,0.805676,0.862898,0.769055,0.796521,0.805676,0.890364
74.35,19.787137,24.227512,26.399634,23.403525,27.081712,25.108721,24.902724,26.198215,28.709087,26.944381,27.113756,24.9691,26.369879,24.662394,25.891508,24.719615,22.469673,23.804074,25.241474,23.410391,26.942092,27.594415,24.953079,20.542458,26.848249,27.514305,25.62829,20.096132,28.081941,22.769512,35.612268,1.684596,0.835431,0.842298,0.853742,0.862898,0.787366,0.840009,0.791943,0.782788,0.775921,0.812543,0.814832,0.881209,0.769055,0.771344,0.780499,0.874342
74.37,19.745937,24.170291,26.330968,23.355459,27.038224,25.092699,24.891279,26.191348,28.688487,26.912337,27.095445,24.927901,26.314946,24.632639,25.841154,24.664683,22.417029,23.776608,25.207141,23.376059,26.92607,27.560082,24.934768,20.487526,26.78645,27.461662,25.58938,20.070954,28.040742,22.744335,35.56878,1.684596,0.846876,0.851453,0.853742,0.860609,0.787366,0.83772,0.794232,0.780499,0.771344,0.803388,0.819409,0.867475,0.785077,0.794232,0.810254,0.885786
74.4,19.718471,24.161135,26.310369,23.330282,27.008469,25.037766,24.840925,26.134127,28.644999,26.873426,27.049668,24.905013,26.298924,24.598306,25.829709,24.634928,22.396429,23.719387,25.159075,23.321126,26.875715,27.534905,24.902724,20.457771,26.770428,27.438773,25.571069,20.038911,27.997253,22.691691,35.516136,1.661707,0.840009,0.85832,0.85832,0.874342,0.785077,0.846876,0.794232,0.77821,0.775921,0.807965,0.819409,0.881209,0.769055,0.787366,0.805676,0.883497
74.42,19.697871,24.119936,26.264591,23.289082,26.964981,25.014878,24.824903,26.120394,28.608377,26.820783,27.017624,24.879835,26.262303,24.573129,25.781643,24.577707,22.352941,23.69192,25.138476,23.307393,26.855116,27.479973,24.866102,20.409705,26.733806,27.413596,25.539025,20.002289,27.953765,22.682536,35.481804,1.673152,0.828565,0.83772,0.83772,0.867475,0.801099,0.849165,0.812543,0.796521,0.794232,0.791943,0.801099,0.862898,0.77821,0.796521,0.803388,0.867475
74.45,19.665827,24.083314,26.223392,23.27306,26.935225,24.978256,24.76997,26.06775,28.571756,26.791028,26.992447,24.85008,26.234836,24.534218,25.747311,24.568551,22.339208,23.659876,25.097276,23.252461,26.80705,27.438773,24.834058,20.386816,26.688029,27.370108,25.506981,19.974823,27.917144,22.645914,35.431449,1.673152,0.846876,0.853742,0.856031,0.865187,0.787366,0.840009,0.805676,0.801099,0.794232,0.794232,0.796521,0.862898,0.764477,0.785077,0.796521,0.885786
74.47,19.654383,24.069581,26.191348,23.229572,26.889448,24.927901,24.733349,26.031128,28.537423,26.742962,26.958114,24.795148,26.175326,24.481575,25.717556,24.522774,22.31632,23.650721,25.072099,23.227283,26.788739,27.418173,24.788281,20.35935,26.658274,27.326619,25.454337,19.935912,27.880522,22.623026,35.378805,1.661707,0.826276,0.856031,0.853742,0.860609,0.787366,0.83772,0.801099,0.794232,0.791943,0.810254,0.810254,0.881209,0.773632,0.773632,0.785077,0.876631
74.5,19.615473,24.010071,26.150149,23.220417,26.875715,24.916457,24.705882,25.996796,28.493935,26.699474,26.912337,24.774548,26.154726,24.465553,25.690089,24.479286,22.284276,23.614099,25.028611,23.179217,26.738384,27.360952,24.76997,20.315862,26.607919,27.28542,25.417716,19.913024,27.839322,22.581827,35.337606,1.65713,0.849165,0.85832,0.862898,0.860609,0.785077,0.83772,0.810254,0.803388,0.794232,0.803388,0.805676,0.869764,0.762188,0.780499,0.796521,0.885786
74.52,19.597162,24.000916,26.111238,23.163195,26.820783,24.886702,24.669261,25.964752,28.450446,26.660563,26.90547,24.737926,26.108949,24.417487,25.651179,24.442664,22.243076,23.577478,25.005722,23.151751,26.699474,27.326619,24.737926,20.270085,26.562142,27.228199,25.371939,19.867247,27.786679,22.526894,35.275807,1.641108,0.830854,0.853742,0.849165,0.883497,0.805676,0.85832,0.810254,0.794232,0.787366,0.787366,0.805676,0.85832,0.780499,0.796521,0.807965,0.885786
74.55,19.569696,23.957427,26.06775,23.144884,26.795605,24.847791,24.637217,25.937285,28.413825,26.617075,26.852827,24.721904,26.095216,24.408331,25.62829,24.396887,22.222477,23.545434,24.957656,23.110552,26.660563,27.269398,24.685283,20.251774,26.555276,27.230488,25.36965,19.853513,27.772946,22.499428,35.232319,1.638819,0.833143,0.846876,0.842298,0.881209,0.805676,0.840009,0.805676,0.794232,0.785077,0.805676,0.796521,0.876631,0.762188,0.77821,0.794232,0.87892
74.57,19.535363,23.913939,26.019684,23.115129,26.745251,24.813458,24.618906,25.909819,28.388647,26.573587,26.829938,24.676127,26.054017,24.369421,25.598535,24.367132,22.190433,23.515679,24.923323,23.076219,26.617075,27.219043,24.657816,20.201419,26.514076,27.175555,25.333028,19.835203,27.738613,22.492561,35.195697,1.652552,0.826276,0.83772,0.83772,0.867475,0.805676,0.844587,0.807965,0.79881,0.791943,0.810254,0.807965,0.885786,0.762188,0.775921,0.787366,0.874342
74.6,19.517052,23.886473,25.983062,23.078508,26.704051,24.781415,24.59144,25.877775,28.354314,26.534676,26.791028,24.639506,26.015106,24.321355,25.552758,24.323644,22.1561,23.490501,24.90959,23.048753,26.591897,27.186999,24.634928,20.162509,26.48661,27.148089,25.303273,19.803159,27.699702,22.45594,35.145342,1.641108,0.833143,0.835431,0.846876,0.85832,0.787366,0.83772,0.791943,0.77821,0.771344,0.807965,0.817121,0.881209,0.775921,0.77821,0.785077,0.867475
74.62,19.473564,23.845274,25.930419,23.032731,26.66743,24.735637,24.552529,25.834287,28.331426,26.504921,26.770428,24.616617,25.978485,24.296178,25.520714,24.287022,22.130922,23.465324,24.87068,23.009842,26.550698,27.1458,24.589151,20.121309,26.438544,27.100023,25.266651,19.777981,27.66537,22.430762,35.106432,1.647974,0.844587,0.842298,0.851453,0.862898,0.787366,0.842298,0.789654,0.773632,0.773632,0.794232,0.807965,0.862898,0.77821,0.796521,0.805676,0.872053
74.65,19.44152,23.824674,25.891508,23.005264,26.633097,24.696727,24.509041,25.78851,28.28336,26.452277,26.722362,24.600595,25.953307,24.273289,25.479515,24.236667,22.082856,23.417258,24.831769,22.970932,26.539254,27.129778,24.575418,20.077821,26.38819,27.047379,25.220874,19.74136,27.617304,22.396429,35.062943,1.645686,0.844587,0.844587,0.856031,0.860609,0.785077,0.83772,0.791943,0.780499,0.775921,0.807965,0.819409,0.881209,0.77821,0.775921,0.787366,0.872053
74.67,19.434653,23.799496,25.870909,23.002976,26.621653,24.662394,24.474708,25.758755,28.255894,26.411078,26.688029,24.543374,25.900664,24.216068,25.452049,24.21149,22.078279,23.405814,24.797436,22.915999,26.479744,27.081712,24.534218,20.054932,26.34699,27.022202,25.186542,19.709316,27.587549,22.371252,35.005722,1.63653,0.828565,0.851453,0.856031,0.881209,0.807965,0.860609,0.807965,0.789654,0.787366,0.787366,0.805676,0.865187,0.785077,0.789654,0.79881,0.869764
74.7,19.409476,23.769741,25.811398,22.950332,26.569009,24.637217,24.447242,25.735866,28.205539,26.356146,26.64683,24.509041,25.88922,24.21149,25.438315,24.156558,22.041657,23.364614,24.753948,22.879377,26.468299,27.042802,24.493019,19.995422,26.301213,26.962692,25.145342,19.668116,27.534905,22.323186,34.957656,1.627375,0.851453,0.85832,0.860609,0.867475,0.787366,0.840009,0.794232,0.782788,0.775921,0.805676,0.817121,0.87892,0.782788,0.789654,0.803388,0.869764
